"Month","Time Period","Mode","Bus Type","Question Text","Category","Measure","Score Grain","Score Type","Score","Sample Size"
"2025-01-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Cleaner Trains","Percent of Respondents","22.96589165468","3,357"
"2025-01-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","65.18547558161","433"
"2025-01-01","20:00 - 06:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","60.1035052012","433"
"2025-01-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.51431758252","433"
"2025-01-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.72977809318","945"
"2025-01-01","15:30 - 19:59","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","64.34757386497","945"
"2025-01-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","61.67975656021","945"
"2025-01-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","70.73189351642","1,019"
"2025-01-01","09:30 - 15:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.29566833719","1,019"
"2025-01-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","71.66271147203","1,019"
"2025-01-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","61.47675506212","960"
"2025-01-01","06:30 - 09:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","56.83275642357","960"
"2025-01-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","54.47448930103","960"
"2025-01-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Many","Percent of Respondents","10.73726779969","3,357"
"2025-01-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Few","Percent of Respondents","58.4791387633","3,357"
"2025-01-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Right Amount","Percent of Respondents","30.783593437","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Satisfied","Percent of Respondents","25.047762273","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Dissatisfied","Percent of Respondents","11.71700795326","3,357"
"2025-01-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Better Fare Enforcement","Percent of Respondents","22.92737084439","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Satisfied","Percent of Respondents","41.1240589604","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Dissatisfied","Percent of Respondents","22.11117081334","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Satisfied","Percent of Respondents","33.43686430715","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Dissatisfied","Percent of Respondents","8.51143920373","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Satisfied","Percent of Respondents","42.39150555369","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Dissatisfied","Percent of Respondents","15.66019093543","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Satisfied","Percent of Respondents","15.908938939","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Dissatisfied","Percent of Respondents","15.32431394461","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Satisfied","Percent of Respondents","42.64604483345","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Dissatisfied","Percent of Respondents","26.12070228294","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Satisfied","Percent of Respondents","14.34057957904","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Dissatisfied","Percent of Respondents","15.51586691275","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Satisfied","Percent of Respondents","43.52028302204","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Dissatisfied","Percent of Respondents","26.62327048617","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Satisfied","Percent of Respondents","14.57334443631","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Dissatisfied","Percent of Respondents","15.09794165566","3,357"
"2025-01-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Satisfied","Percent of Respondents","44.93370401454","3,357"
